872.993,325.815
824.938,395.142
850.087,232.68
747.614,317.735
659.079,306.176
656.596,331.987
582.221,417.468
554.566,352.41
522.123,338.401
551.961,371.642
776.167,380.171
688.59,235.23
875.3,323.903
826.177,395.918
851.409,232.447
748.822,317.575
660.311,303.78
658.765,330.969
582.31,417.283
554.783,352.219
522.162,338.201
552.037,371.264
779.226,381.562
690.262,232.046
877.365,322.942
831.255,391.447
853.323,231.258
750.174,316.823
662.108,292.788
660.411,332.42
582.44,417.071
554.778,351.927
522.251,337.703
552.581,371.821
780.351,382.011
690.865,230.601
878.191,322.442
833.137,389.766
854.001,230.901
750.616,316.498
662.832,287.825
660.96,333.004
583.131,417.151
555.373,352.047
522.482,336.407
553.219,371.857
781.525,381.849
691.62,231.557
879.062,322.278
834.359,389.619
855.828,227.836
751.641,316.717
663.309,296.04
661.745,333.936
583.351,416.755
555.568,352.015
522.586,335.899
553.428,371.804
784.812,377.548
692.333,230.379
882.31,318.757
837.727,387.128
856.121,230.589
753.604,317.511
664.015,298.212
663.188,331.572
583.836,416.14
555.826,349.44
522.801,335.244
553.975,372.35
786.102,375.591
692.527,230.155
883.588,317.103
838.907,386.283
856.219,231.502
754.328,317.798
664.215,299.802
663.653,330.748
584,415.947
555.922,348.495
522.883,335.021
554.176,372.564
787.484,374.408
693.752,225.201
885.194,315.729
839.533,386.643
856.034,234.672
755.27,317.7
664.935,299.603
664.557,331.049
584.305,415.578
555.175,344.356
522.918,334.637
554.508,372.243
788.494,374.619
694.654,221.235
886.232,315.053
840.096,387.449
856.909,235.038
756.125,317.958
665.878,293.756
665.769,332.301
584.395,415.434
554.932,343.023
522.915,334.455
554.617,372.049
788.87,374.654
695.009,219.827
886.611,314.861
840.236,387.78
857.244,234.941
756.411,318.118
666.187,291.615
666.172,332.717
584.729,415.503
556.053,345.263
522.895,333.358
555.243,372.282
789.723,375.604
695.462,217.41
888.48,312.224
839.423,391.422
856.629,237.741
757.732,315.573
666.286,290.37
666.576,334.045
584.928,415.453
556.424,345.217
523.092,333.17
555.792,371.116
792.147,376.148
696.251,217.758
891.626,309.305
839.193,394.853
862.052,227.255
759.098,314.016
666.636,286.333
668.647,336.095
584.986,415.498
556.518,345.016
523.282,333.446
555.954,370.629
793.01,376.293
696.551,217.645
893.145,307.538
839.169,395.951
863.846,223.844
759.552,313.457
666.763,284.929
669.355,336.738
585.378,415.816
557.2,345.108
524.041,334.635
557.248,367.443
794.486,375.457
697.122,219.518
893.617,308.177
839.486,396.671
860.81,234.53
759.955,313.822
667.274,282.647
670.933,335.985
585.751,416.021
557.738,345.425
524.546,335.389
557.989,366.089
794.939,375.302
697.293,220.253
893.932,308.114
839.537,397
859.861,238.044
760.1,313.903
667.435,282.094
671.473,335.563
585.883,416.097
557.905,345.486
524.719,335.667
558.164,365.454
796.072,375.319
697.978,219.838
893.247,311.287
840.316,396.997
859.82,240.044
760.833,313.395
667.91,282.078
672.506,333.713
586.22,416.077
558.466,346.535
524.796,335.084
557.896,358.476
796.399,375.542
698.182,220.241
892.907,312.558
840.598,396.966
860.023,240.14
761.078,313.568
668.077,282.154
672.87,332.918
586.562,415.478
558.782,345.918
524.656,333.142
559.199,359.7
799.259,371.782
698.479,223.622
892.606,315.367
840.656,399.541
860.244,241.75
761.918,316.219
668.738,282.208
673.616,332.851
586.651,415.172
558.905,345.628
524.632,332.417
559.73,360.23
800.164,370.551
698.551,224.855
892.529,316.332
840.654,400.533
860.324,242.333
762.227,317.166
668.989,282.132
673.864,332.999
586.889,415.342
559.67,346.411
524.67,332.03
560.685,362.891
801.291,370.384
699.773,225.194
893.841,315.01
841.241,400.387
860.112,244.203
763.5,315.413
669.461,281.485
675.005,331.82
587.509,414.845
560.412,346.087
524.853,331.94
561.466,364.458
804.018,369.15
701.687,223.236
893.937,318.074
843.002,400.529
860.944,245.474
765.335,314.548
670.35,281.598
676.015,334.242
587.745,414.687
560.698,346.008
524.979,331.786
561.748,365.094
806.002,368.297
703.137,220.161
895.082,318.329
844.371,400.796
860.579,248.704
767.013,313.143
671.473,278.074
677.278,334.871
588.281,414.779
560.966,345.864
525.129,331.343
562.853,366.893
806.707,367.912
703.626,219.18
895.574,318.354
845.077,400.555
860.409,249.934
767.695,312.416
671.931,276.519
677.764,335.066
589.168,414.999
562.024,351.686
525.42,330.739
809.898,369.203
705.244,215.188
896.137,318.836
846.314,401.662
861.48,251.852
769.47,311.553
673.059,278.874
680.297,336.22
589.481,415.032
562.435,353.939
525.502,330.513
814.496,365.991
706.585,216.308
895.781,320.545
847.097,404.852
861.278,257.287
770.795,312.407
674.367,275.902
682.114,337.229
589.791,414.338
562.982,355.246
525.993,331.383
816.235,364.687
707.027,216.791
895.655,321.036
847.374,405.958
861.165,259.327
771.312,312.521
674.824,274.853
682.749,337.492
589.89,414.068
563.271,355.988
526.166,331.668
816.766,364.321
707.16,217.387
895.593,321.281
847.525,406.991
861.282,259.726
771.366,312.853
674.98,274.545
682.915,337.756
590.264,414.223
565.217,362.206
526.549,331.94
818.687,364.504
708.126,216.867
894.902,324.191
844.134,414.581
862.804,257.894
772.606,315.322
675.311,274.833
684.198,335.968
590.383,414.264
565.803,363.976
526.69,332.054
819.336,364.691
708.458,216.744
894.637,325.275
842.818,417.317
863.48,256.995
773.047,316.135
675.393,275.068
684.633,335.266
590.706,413.967
527.08,331.679
564.343,354.217
819.47,364.861
708.576,216.7
894.587,325.629
842.378,418.196
863.72,256.499
773.177,316.56
675.444,275.183
684.763,334.831
590.876,413.772
527.432,331.782
564.681,353.403
820.009,365.917
708.902,217.386
893.487,328.223
842.459,418.645
866.325,251.136
774.379,315.614
675.774,276.635
685.508,334.565
590.916,413.705
527.543,331.727
564.712,353.177
822.739,366.36
711.006,211.878
892.85,330.823
844.989,416.512
867.187,250.314
776.395,314.371
676.862,275.786
686.616,336.448
591.409,414.221
528.113,331.082
565.223,352.825
825.035,368.283
712.954,203.97
897.557,323.938
846.722,414.889
868.995,247.748
777.655,314.207
678.526,274.627
689.045,339.632
591.583,414.184
528.772,331.764
565.424,351.665
825.858,368.913
713.676,200.804
899.4,321.159
847.328,414.29
869.667,246.819
778.065,314.116
679.096,274.322
689.88,340.944
591.655,414.176
529.022,332.005
565.423,350.961
826.984,368.562
714.299,199.02
902.094,316.767
848.713,413.149
871.102,244.325
778.815,313.606
679.748,274.774
690.465,341.019
591.864,413.432
529.283,330.875
566.311,347.564
831.069,364.258
715.353,200.15
899.384,321.629
850.974,411.523
873.771,238.255
780.139,315.376
680.542,274.14
692.255,339.448
592.153,413.158
529.281,329.778
567.433,349.508
832.551,362.592
715.704,200.526
898.415,323.318
852.078,410.468
874.811,235.8
780.647,315.949
680.845,273.786
692.862,338.919
592.257,413.088
529.28,329.411
567.765,350.029
834.357,360.57
715.463,206.204
899.375,321.864
852.008,411.426
872.619,241.026
781.394,316.924
681.489,270.827
693.405,338.504
592.659,413.1
529.586,328.802
569.158,350.312
837.09,360.639
716.645,206.423
900.285,320.41
851.568,414.841
872.157,243.582
783.878,318.2
683.388,269.175
695.146,338.434
592.792,413.131
529.697,328.564
569.693,350.503
837.898,360.808
716.968,206.969
900.719,319.743
851.393,416.099
872.06,244.363
784.81,318.566
684.066,268.697
695.752,338.405
593.213,412.889
530.407,328.953
570.557,350.993
839.018,360.734
717.911,203.92
901.173,318.952
851.785,416.529
872.179,244.029
786.036,317.397
684.81,268.864
696.12,340.426
593.356,412.793
530.656,329.015
570.849,351.175
839.339,360.881
718.251,202.774
901.249,318.82
851.853,416.755
872.043,244.217
786.491,316.845
685.057,268.788
696.225,341
593.65,412.234
531.016,329.205
572.672,356.22
843.241,357.427
719.582,199.188
900.732,318.209
851.185,419.268
873.688,240.576
787.76,315.43
686.108,268.193
698.261,342.062
594.722,412.354
531.842,329.804
574.386,356.438
568.794,345.429
844.548,356.328
720.079,197.962
900.437,318.146
850.977,420.123
874.971,237.764
788.236,314.754
686.471,267.946
698.993,342.405
595.225,412.612
532.446,329.78
575.892,357.148
569.606,346.768
845.546,358.159
721.842,190.815
900.855,317.949
851.021,421.256
876.331,234.903
789.334,315.776
687.686,266.492
700.837,342.519
595.398,412.733
532.665,329.853
576.408,357.5
569.829,347.071
846.25,359.631
723.149,187.631
901.277,318.815
851.685,421.05
876.533,234.379
790.164,317.08
688.531,264.74
702.667,336.63
595.472,412.841
532.626,329.51
576.525,357.498
569.881,347.184
846.644,359.767
723.485,186.782
901.496,318.656
851.852,421.339
876.489,234.859
790.553,316.883
688.884,263.542
702.979,337.879
595.591,412.721
532.995,329.51
577.636,359.037
571.037,348.374
848.669,359.163
723.464,192.633
902.182,318.527
854.428,418.533
876.365,235.205
792.49,317.834
689.542,262.787
703.754,342.018
595.937,411.736
533.694,329.258
578.898,359.451
571.338,347.581
850.652,357.868
723.416,199.073
902.192,318.997
854.915,418.798
876.162,235.418
792.775,320.934
690.38,262.111
704.602,343.918
596.328,411.75
534.561,329.554
579.564,358.566
571.11,344.53
851.323,357.467
723.359,201.319
902.173,319.119
854.981,419.022
876.208,235.249
792.771,322.166
690.673,261.606
704.85,344.653
596.516,411.623
534.676,327.69
580.219,357.119
571.322,342.985
853.231,356.173
722.967,207.206
902.278,320.04
855.048,420.543
879.176,228.589
793.476,324.023
691.395,263.018
706.708,348.368
596.555,411.597
534.592,326.638
580.427,356.62
571.315,342.125
853.885,355.77
722.788,209.437
902.231,320.518
854.846,421.471
880.519,225.647
793.471,325.241
691.635,263.488
707.355,349.684
596.734,411.754
535.1,327.482
580.749,356.056
571.338,340.665
855.11,356.182
723.26,208.43
901.985,321.032
854.37,422.943
881.31,223.324
794.932,323.725
692.281,263.556
707.988,351.854
596.806,411.863
535.246,327.773
580.848,355.809
571.34,340.227
855.479,356.425
723.41,208.207
901.786,321.42
854.131,423.562
881.504,222.62
795.397,323.185
692.513,263.483
708.127,352.871
597.321,412.341
536.688,329.76
581.554,355.153
572.537,341.467
860.409,352.419
723.813,206.552
899.911,325.01
854.657,424.568
881.473,221.658
795.183,326.436
693.805,264.843
709.676,352.766
597.457,412.367
537.159,330.417
581.787,354.766
572.966,341.881
862.95,353.446
724.198,203.883
898.743,328.197
855.294,426.968
880.614,222.398
797.247,327.228
695.344,263.408
711.456,352.144
597.838,411.522
537.067,329.484
582.451,354.134
573.088,341.529
863.802,353.821
724.327,202.987
898.378,329.171
855.56,427.759
880.469,222.279
798.042,327.288
696.015,262.103
712.111,351.829
598.392,410.912
536.929,328.12
583.974,352.697
573.022,337.791
864.617,354.607
724.689,200.978
897.69,331.212
855.518,427.762
879.888,223.421
798.963,328.636
696.548,262.893
712.992,351.661
598.586,410.584
536.87,327.61
584.493,352.083
572.824,336.128
867.529,354.562
725.162,197.535
897.064,333.226
855.64,429.512
877.956,227.354
800.12,330.149
697.597,261.191
714.528,353.082
599.517,410.467
537.78,328.508
585.323,350.076
573.695,337.651
868.478,354.72
725.323,196.088
896.922,333.808
855.674,430.092
877.229,228.836
800.58,330.601
698.001,260.512
715.07,353.644
599.979,410.351
538.714,329.116
585.972,350.352
574.22,338.755
869.492,354.97
725.425,196.049
897.057,334.342
855.558,430.246
877.038,228.892
801.368,331.097
698.469,260.777
715.986,354.7
600.161,410.462
538.991,329.156
586.093,350.027
574.381,339.103
871.591,354.341
725.55,196.347
895.48,337.922
856.639,429.95
877.43,227.666
803.772,328.341
699.614,261.653
717.744,357.747
600.498,410.118
540.06,329.247
586.995,351.871
574.823,339.659
872.311,354.129
725.575,196.337
894.9,339.331
856.882,429.786
877.65,226.965
804.723,327.165
700.032,261.796
718.394,358.929
600.827,410.09
539.988,326.707
587.762,352.629
575.185,340.897
871.833,356.535
725.65,196.481
893.83,341.57
857.513,430.615
879.291,223.113
805.114,329.933
701.052,262.298
720.214,360.45
600.919,410.028
539.919,325.665
588.033,352.913
575.291,341.338
872.145,357.797
725.464,197.763
893.609,342.362
858.87,429.861
880.079,221.097
805.772,331.54
702.47,260.477
721.681,359.452
601.232,410.127
540.94,325.165
588.25,350.463
575.898,341.009
872.116,358.303
725.334,198.33
893.367,342.939
859.381,429.532
880.419,220.182
805.953,332.154
702.933,259.916
722.235,358.89
601.487,409.916
541.58,325.478
588.96,347.191
576.221,341.261
872.458,359.951
724.523,203.759
893.68,342.781
860.158,429.695
881.412,217.1
805.872,336.554
704.04,258.872
723.429,360.066
601.579,409.854
541.813,325.632
589.19,345.9
576.319,340.497
871.447,361.588
724.163,206.085
894.934,341.064
861.135,429.11
880.613,218.49
806.184,338.502
705.685,250.87
724.527,361.345
601.962,409.595
542.315,325.563
590.87,347.712
576.55,339.303
871.231,362.015
723.931,207.845
895.184,340.806
860.902,429.787
880.483,218.529
806.271,339.117
706.196,248.257
724.874,361.744
602.1,409.502
542.357,325.453
591.462,348.327
576.627,338.903
872.094,362.876
723.654,209.113
894.685,341.322
861.718,429.361
880.158,218.954
806.954,339.62
706.206,252.697
725.786,362.683
602.302,410.099
543.396,325.742
592.975,350.711
577.432,338.827
874.38,362.841
723.602,209.63
895.196,340.37
861.08,431.379
878.947,221.434
808.065,338.786
706.789,252.792
726.666,364.533
602.357,410.292
543.795,325.899
593.552,351.608
577.723,338.813
875.108,362.933
723.552,209.815
895.283,340.138
861.043,431.962
878.482,222.382
808.291,338.534
706.948,252.883
726.968,365.296
602.381,410.391
543.875,325.86
593.705,351.766
577.824,338.83
878.301,360.984
724.086,206.449
896.002,339.584
861.576,433.297
877.653,224.241
809.275,338.984
708.035,254.375
728.202,367.336
602.752,409.909
545.429,326.937
594.146,349.61
578.019,338.225
881.421,359.729
725.142,200.804
899.214,334.64
861.338,437.52
878.112,222.654
809.507,342.077
708.922,257.045
730.321,366.805
602.888,409.702
545.933,327.21
594.288,348.848
578.057,337.99
882.467,359.375
725.535,198.424
900.599,332.504
861.444,438.71
878.335,221.94
809.604,343.303
709.209,257.932
731.045,366.505
603.254,409.684
546.173,326.306
594.594,348.177
578.444,338.281
882.787,359.228
725.718,197.492
901.098,331.744
861.435,439.201
878.335,221.94
809.7,343.492
709.306,258.319
731.304,366.462
603.386,409.672
546.236,326.013
594.698,347.869
578.507,338.533
883.338,359.046
726.237,195.905
901.127,332.076
861.42,439.552
878.687,220.862
810.032,343.949
709.74,258.878
731.846,366.911
603.429,409.681
546.229,325.841
594.711,347.737
578.583,338.491
885.027,359.2
726.302,197.265
899.421,335.382
862.853,438.2
879.572,218.475
811.038,344.8
710.088,259.602
733.034,369.397
604.71,409.462
546.888,324.463
596.323,345.135
579.095,338.996
885.565,359.322
726.298,197.785
898.659,336.838
863.382,437.672
879.718,217.939
811.321,345.161
710.207,259.981
733.486,370.3
605.11,409.38
547.089,323.923
596.863,343.886
579.228,338.995
726.372,197.928
896.963,340.078
864.124,438.261
880.173,217.145
810.698,348.43
710.634,259.154
733.911,372.698
605.34,408.615
547.499,323.633
598.286,344.461
579.461,339.504
726.556,200.09
895.482,342.703
867.74,436.542
879.913,217.881
811.318,349.838
711.995,258.169
735.214,375.369
605.57,408.726
549.224,324.185
599.93,346.49
580.202,340.715
726.676,200.728
894.918,343.654
868.979,435.962
879.67,218.446
811.49,350.513
712.585,257.425
735.673,376.336
605.662,408.854
549.917,324.278
600.649,345.957
580.607,341.26
726.895,201.497
894.212,344.517
870.296,436.163
877.726,222.768
811.88,350.648
712.972,257.862
736.319,376.582
605.662,408.854
550.159,324.245
600.964,345.838
580.669,341.087
725.52,211.232
894.818,342.38
871.643,437.647
875.47,228.078
812.018,353.32
714.935,253.58
736.787,379.677
605.966,408.799
550.626,321.127
601.364,344.815
581.483,340.434
725.302,214.264
894.475,340.598
872.838,438.141
875.02,229.319
812.166,356.551
715.717,254.888
738.17,380.829
888.808,363.347
606.001,408.396
550.813,320.152
601.493,344.435
581.72,340.305
725.548,214.174
894.4,339.85
873.523,437.885
874.476,230.582
812.171,358.113
715.989,255.084
738.695,381.259
888.867,363.636
606.185,408.726
551.633,321.248
601.684,343.464
581.902,338.813
724.06,222.596
894.863,338.682
875.404,439.543
875.282,228.45
811.215,361.838
718.379,245.551
739.372,382.34
890.217,361.953
606.253,408.868
551.818,321.332
601.718,342.889
581.936,338.233
723.491,225.95
895.191,338.08
876.238,440.058
875.453,227.924
810.866,363.229
719.218,242.037
739.611,382.641
890.693,361.286
606.191,408.646
551.78,321.088
601.765,342.676
581.916,338.315
719.207,245.133
894.608,338.068
878.21,439.231
875.335,227.163
810.199,367.014
720.352,239.875
740.165,387.131
890.747,365.051
607.054,408.702
552.528,319.577
603.931,344.749
582.369,335.881
719.966,244.149
894.97,336.689
878.629,439.56
876.796,223.367
810.554,368.269
740.884,389.322
889.826,367.92
607.361,408.756
552.868,318.882
604.697,345.455
582.604,335.47
720.22,243.771
895.19,336.1
878.597,439.633
877.367,221.904
810.628,368.631
741.11,390.185
889.438,369.042
646.746,410.308
607.474,408.754
553.002,318.727
604.96,345.843
582.712,335.341
720.385,245.623
893.863,336.986
877.561,442.158
875.567,226.297
812.985,365.464
742.157,390.936
889.66,369.399
648.675,411.709
607.891,407.793
554.216,320.152
606.275,342.865
583.27,337.3
720.479,246.323
893.297,337.411
877.062,443.164
874.973,227.746
813.788,364.396
742.57,391.204
889.747,369.484
649.345,412.104
608.146,407.318
554.649,320.635
606.726,341.698
583.485,338.023
720.918,246.908
890.334,340.632
876.608,445.197
874.334,229.043
814.375,365.159
743.347,391.988
888.111,372.395
650.792,412.338
608.225,407.113
554.787,320.828
606.886,341.303
583.531,338.277
721.795,246.768
887.163,344.163
876.499,445.822
872.407,233.217
814.383,367.418
744.77,393.247
886.441,375.837
652.192,412.849
609.319,406.522
